t_ss,Tmpg_out_ss,Tw_out_ss,pc_ss,hc_out_ss,hihx1_out_ss,hft_ss,hihx2_out_ss,he_out_ss,pft_ss,pbuff1_ss,pbuff2_ss,pe_ss,Tc_out_ss,Te_out_ss,mc_in_dot_ss,mc_out_dot_ss,mft_in_dot_ss,mft_out_dot_ss,mbuff1_in_dot_ss,mbuff1_out_dot_ss,me_in_dot_ss,me_out_dot_ss,Pheat_out_ss,Pgc_ss,Pevap_ss,Prec_total_ss,COP_ss,SH_ss
10,4.318878327978737,32.740513697695846,75.96947708625514,403990.1742198566,366705.82606792776,348827.28847019083,350953.47017756663,330193.8411104715,53.43118081490891,51.09256597464895,71.87711495787215,35.83102142127508,36.9699951408365,1.0510211500268554,0.013493935203567618,0.013712520186330242,0.013712520186330242,0.015177228053282584,0.014405490021027638,0.013493935203567618,0.010640092799552258,0.009868354767297314,4626.692496692436,677.840408486433,828.3550640233836,3948.852088206004,1.0276910161202144,0.0
11,4.307617389736275,32.75257880821203,75.9377516927409,401469.0369814459,346187.1504388741,348907.7180345003,363667.41490454506,344012.1669189887,53.34040697889673,51.139620151616555,71.93459756240112,35.869268132957124,36.4506703771639,1.091624308647236,0.013562370324247423,0.013850714202944028,0.013850714202944028,0.015057225212967637,0.014323592209836644,0.013562370324247423,0.010618122783558372,0.009884489780427379,4675.322762437466,717.7302853070669,968.5026100742526,3957.5924771303985,1.0384928766833343,0.0
12,4.307543234268929,32.7882204129985,75.87432258652386,398706.69466422126,322346.6614447477,348529.6167265056,385574.6681854711,353848.01030146284,53.07980062383926,51.14531019680525,71.96620313914909,35.90032591823741,35.90155486528697,1.1245725306577583,0.01365738730025889,0.01403171413193661,0.01403171413193661,0.014758601741407845,0.01418959263641898,0.01365738730025889,0.010557277194313304,0.009988268089324438,4708.063381279099,754.4166286700246,1083.3090809801822,3953.6467526090746,1.0457652942623752,0.0
13,4.304647878540379,32.89874138190942,75.80034855346997,396388.1675329574,316312.8343902117,348185.02608852834,404907.3416233832,361258.1576810562,52.892435683556776,51.088537155052315,71.96652050901233,35.91699344764868,35.456492733503545,1.142245375630523,0.013710823354834248,0.014232227249132982,0.014232227249132982,0.014398576667842795,0.01387203816353062,0.013710823354834248,0.010479396192565271,0.009952857688253096,4769.245373532392,801.7950055528171,1157.798272043729,3967.4503679795753,1.0593551716601048,0.0
14,4.283142351093119,32.94744688299561,75.69687459952493,393656.5766598275,313979.2152919418,347977.6751117752,424157.76096710487,369683.6833849491,52.79539648089212,50.98038572747771,71.93052774440658,35.9312759396947,34.95711801402322,1.1573848262052735,0.01379657441920972,0.014376480565948977,0.014376480565948977,0.014364988533559804,0.01397512009751386,0.01379657441920972,0.010445482956998133,0.010055614520952189,4826.848020653276,848.8749672302334,1256.8692178945555,3977.973053423042,1.0491606719302777,0.0
15,4.2406286345373445,33.01656814081369,75.57883176187096,391046.8368739152,312985.2862835709,347842.49192082667,432012.9550343451,377566.87498200696,52.74465357450099,50.93037996731174,71.85290363664159,35.93194997338592,34.50199785928625,1.1580991546973252,0.013791494605617788,0.014503805689468161,0.014503805689468161,0.014362822536758347,0.014166158314896645,0.013791494605617788,0.010425826690290692,0.01022916246842899,4876.515501772825,891.2228968894245,1360.472572848938,3985.2926048834,1.083182246221374,0.0
16,4.190422962305419,32.97904805551204,75.43648447277089,388437.837924108,312799.8034224401,347787.2224005358,432886.54203153943,385274.9835953647,52.740320966491346,50.92190381848371,71.78306134755528,35.92452787271898,34.06302151347154,1.1502326518535,0.013851630944135388,0.014611762153674247,0.014611762153674247,0.014328283151823672,0.01415754612923492,0.013851630944135388,0.01042076983210005,0.010250032809511297,4906.3390922003,926.0971847517548,1442.365569173971,3980.2419074485456,1.089806727094628,0.0
17,4.148339482349115,33.10252149406027,75.28924907653195,385858.5223328844,313009.8750391775,347797.0021283764,435489.0525826277,392856.53711479495,52.772055615186844,50.92040061421311,71.7278636413973,35.91646821231585,33.65754119284267,1.1416889137573634,0.013927909379158894,0.014695504679732576,0.014695504679732576,0.014385231772442289,0.014278616070938475,0.013927909379158894,0.010429961124532702,0.010323345423028887,5001.676389158449,982.2021576415541,1530.14567468307,4019.474231516895,1.1109832551770793,0.0
18,4.122550846679502,33.10981747498538,75.14545694560424,383331.73376446863,313363.5906889853,347833.9591769285,438701.25875068654,400154.4617837988,52.81846630634363,50.97164071622315,71.6774102177198,35.894260239446965,33.29231633726893,1.1181377765407063,0.014042767644732852,0.01477790716069963,0.01477790716069963,0.014422691715986887,0.014622423223443292,0.014042767644732852,0.010442885994059367,0.010642617501515772,5060.108544200896,1017.5636782406116,1653.926463094329,4042.5448659602844,1.1239623327433095,0.0
19,4.112658798704217,33.297150344802716,75.00186213674122,380827.99049549364,313795.0921508482,347924.75093712297,442085.452529783,407117.5578771248,52.893436091116584,51.06544129169247,71.65793700061275,35.8611517871084,32.95875702156225,1.083011328121117,0.01408670757632184,0.014850356462541753,0.014850356462541753,0.01441330075127907,0.01458581482587291,0.01408670757632184,0.010469577248686782,0.010642091323280624,5191.549075510189,1074.7212064229884,1725.9894213102361,4116.827869087199,1.1531581898868724,0.0
20,4.113560659979257,33.28544379628205,74.87293067163623,378396.07193595124,314315.0983197321,348067.85117937886,445448.95985687827,413619.14565672004,52.99570365096589,51.17131434280571,71.68838525119655,35.828203573757484,32.66951940638846,1.0480286950107143,0.014260952415423333,0.014911722551208526,0.014911722551208526,0.014456470760884044,0.014791802819166325,0.014260952415423333,0.010503241346053674,0.010838573404335954,5290.905142768912,1125.701832230216,1825.603742623874,4165.203310538696,1.1752273759829488,0.0
21,4.117198396762603,33.335385457120495,74.75895465668613,376041.6551004473,314956.5706796232,348240.98299867206,448674.34270875575,419541.4928460772,53.11291891272355,51.30424964613044,71.71008532115587,35.78607186048245,32.42143326583506,1.0032616132653516,0.014394651858243481,0.014971685382652724,0.014971685382652724,0.014489777779090243,0.014950772624874514,0.014394651858243481,0.010543352360650056,0.011004347206434326,5393.734703405418,1171.6434120096749,1915.5306448100991,4222.0912913957445,1.1980681019947323,0.0
22,4.115351109762173,33.477718809718255,74.66103708072386,373756.83139981487,315738.97977801994,348451.6467034213,451701.5861487306,424980.3168030041,53.24868067251663,51.44813869360224,71.75946033330005,35.742992837655784,32.21099273642865,0.9574495836922097,0.014525965353321488,0.01502621466549835,0.01502621466549835,0.014522033193600495,0.014978985371246433,0.014525965353321488,0.010589802494424063,0.011046754672070001,5537.1966704997785,1226.555405234442,1979.3096257220845,4310.641265265336,1.2035616109258367,0.0
23,4.104535375445323,33.56664298893075,74.58264207100257,371555.5978237963,316682.6806679518,348690.66009593563,454488.85246909544,429414.6438326263,53.39752678311386,51.595225742128136,71.82783471149588,35.70134296969453,32.038197761818594,0.9873826680967568,0.014681267530802905,0.01507859189097348,0.01507859189097348,0.014585883091274163,0.015119513323246674,0.014681267530802905,0.01063878212755431,0.011172412359526821,5622.2164415962825,1273.3728036136072,2047.2785629654668,4348.843637982674,1.248818963404723,0.07426554485279269
24,4.089303860950167,33.65354907886497,74.51924257130126,369425.96065853594,317777.95575960586,348952.3202730493,456390.5463582665,430693.69530721364,53.55571583995914,51.749034076787055,71.90013769295294,35.65781640220084,31.895682009444315,1.065849030447339,0.01480009335658059,0.01513071763128465,0.01513071763128465,0.014642527592208656,0.015166771544791301,0.01480009335658059,0.010690101163190076,0.011214345115772722,5728.802670775352,1320.0948083559656,2064.9420127997064,4408.707862419386,1.2724941288166816,0.19910205148129023
25,4.07721088602095,33.69600766837671,74.47297695280123,367385.8917390828,319003.9945125078,349232.74271193217,457674.2919862692,431472.8616752242,53.720744642917346,51.872032289502776,71.99319810506563,35.62288736901347,31.782756914408623,1.3998858481394194,0.014919962547857291,0.015180149032962961,0.015180149032962961,0.014719244676657847,0.015064531599509337,0.014919962547857291,0.01074386483226405,0.011089151755115538,5821.841516375964,1370.7963993865937,2046.0241954377675,4451.0451169893695,1.293160119876666,0.5703780803731888
26,4.069463989638805,33.80095715486141,74.44424733393745,365415.77334396075,320341.9456829283,349509.28627116734,458752.16900017887,431742.7023388342,53.879816850022564,51.954122398626865,72.08033827314621,35.60012678793583,31.696194479126248,1.5131304789859712,0.015055429529192373,0.015231299976918054,0.015231299976918054,0.014860427227043707,0.015120470511949431,0.015055429529192373,0.010792797112404037,0.011052840397309761,5889.956792422031,1417.6642706903172,2037.9744748544222,4472.292521731712,1.308290033373864,0.7079039869643537
