current_time;Tw_in;Tw_out;Tw_out_sp;Theater_opt;Theater1;Theater2;omegab_opt;pc_reduced;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
11;303.3256988695983;307.89675148980757;311.4546705472243;903.4;786.8779540365958;787.6976396139223;9500;66.52935569398113;66.52935569398113;75.8882773383095;38;38;0.0;3;38;38;0.4184586995431718;677.6243493263432;3515.8198475545805;10021.166250000002;184.0;100;136.0;0;6
12;303.3511087384342;307.94511752825406;311.4546705472243;903.4;788.0873417814529;788.9882913591773;9500;66.91014485369449;66.91014485369449;75.92562984549834;37;37;0.0;3;37;37;0.4223316250174362;700.9498961148752;3531.3055308175135;10021.166250000002;184.0;100;136.0;0;6
13;303.37626450858176;307.9874475134056;311.4546705472243;903.4;789.2941246355676;790.2760421204854;9500;67.31225303188582;67.31225303188582;75.96260882761521;36;36;0.0;3;36;36;0.42585699273415567;722.1197118940613;3545.4640110199553;10021.166250000002;184.0;100;136.0;0;6
14;303.40116872102783;308.0288138107395;311.4546705472243;903.4;790.4983082095937;791.5608984183566;9500;67.78909470220849;67.78909470220849;75.99921801991094;35;35;0.23872576557363345;3;35;35;0.4290658287397748;740.6535443510933;3559.0864576442186;10021.166250000002;184.0;100;136.0;0;6
15;303.42582389134947;308.06349602497266;311.4546705472243;903.4;791.6998981021;792.8428667586451;9500;68.19531708733025;68.19531708733025;76.03546112028374;34;34;0.38600651975850725;3;34;34;0.432516813692062;763.644754786591;3570.67814114184;10021.166250000002;184.0;100;136.0;0;6
16;303.45023250996786;308.0967617394615;311.4546705472243;903.4;792.8988998995967;794.1219536325818;9500;68.6118241133448;68.6118241133448;76.07134178965279;33;33;0.45724516128561277;3;33;33;0.4357648249425995;785.9407822154064;3580.93097443653;10021.166250000002;184.0;100;136.0;0;6
17;303.4743970424001;308.1326401024242;311.4546705472243;903.4;794.0953191765614;795.3981655168076;9500;69.08521327672496;69.08521327672496;76.10686365232816;32;32;1.6814905134561968;3;32;32;0.4383511728607029;801.6489288127808;3591.141050306812;10021.166250000002;184.0;100;136.0;0;6
18;303.498319929508;308.1713190063335;311.4546705472243;903.4;795.2891614954646;796.6715088734056;9500;69.56776422600771;69.56776422600771;76.14203029637679;31;31;3.094599788598009;3;33;33;0.44119465659804147;819.7526160366318;3601.5323863440026;10021.166250000002;184.0;100;136.0;0;6
19;303.52200358774485;308.20848643025425;311.4546705472243;903.4;796.4804324067961;797.9419901499343;9500;69.99143755387252;69.99143755387252;76.17684527398495;30;30;3.5510422299943656;3;34;34;0.4444581976086548;843.2433182953957;3610.7461711162878;10021.166250000002;184.0;100;136.0;0;6
20;303.5454504093993;308.2530540832906;311.4546705472243;903.4;797.6691374490904;799.20961577946;9500;70.50075542599902;70.50075542599902;76.21131210181697;29;29;4.107228570112454;3;35;35;0.44670938273162797;855.7729987936548;3620.77599099487;10021.166250000002;184.0;100;136.0;0;6
21;303.56866276283716;308.2982765038125;311.4546705472243;903.4;798.8552821489526;800.4743921805897;9500;70.9486051830306;70.9486051830306;76.24543426137066;28;28;4.733249693376979;3;36;36;0.44955124589728407;874.012555665392;3631.0152173659235;10021.166250000002;184.0;100;136.0;0;6
22;303.5916429927407;308.3453606596147;311.4546705472243;903.4;800.0388720210841;801.736325757503;9500;71.38583230781876;71.38583230781876;76.27921519932883;27;27;5.276793613633197;3;37;37;0.4522238384584387;890.6833941790737;3641.1268732260855;10021.166250000002;184.0;100;136.0;0;6
23;303.61439342034515;308.3984749298456;311.4546705472243;903.4;801.2199125683082;802.9954228999852;9500;71.85601097492375;71.85601097492375;76.3126583279074;26;26;5.720471680711137;3;38;38;0.45470707542694955;905.310579273217;3651.384618631535;10021.166250000002;184.0;100;136.0;0;6
24;303.6369163436736;308.44685233267955;311.4546705472243;903.4;802.398409281596;804.2516899834593;9500;72.24182499941782;72.24182499941782;76.34576702520022;25;25;6.008192154026176;3;39;39;0.45763331638631866;925.5546153348268;3660.464929711323;10021.166250000002;184.0;100;136.0;0;6
25;303.6592140377688;308.5088886035302;311.4546705472243;903.4;803.5743676400909;805.5051333690182;9500;72.72278982525988;72.72278982525988;76.37854463552014;24;24;6.300268480676118;3;40;40;0.4595679558480811;932.8856737109842;3672.521215015297;10021.166250000002;184.0;100;136.0;0;6
26;303.681288754923;308.56831938027324;311.4546705472243;903.4;804.7477931111357;806.7557594034571;9500;73.11495224340686;73.11495224340686;76.41099446973685;23;23;6.539470783507193;3;41;41;0.46349858201865296;961.197599590853;3683.5987474573294;10021.166250000002;184.0;100;136.0;0;6
27;303.70314272490566;308.62754715177186;311.4546705472243;903.4;805.9186911502966;808.0035744193057;9500;73.7798624492057;73.7798624492057;76.44311980561136;22;22;6.737913580192492;3;42;42;0.4559425977704076;873.0993094544338;3695.9772632597005;10021.166250000002;184.0;100;136.0;0;6
28;303.7247781551885;308.6602180374377;311.4546705472243;903.4;807.0870672013892;809.24858473486;9500;74.67986475815746;74.67986475815746;76.47492388812715;21;21;6.916181007206035;3;43;43;0.4436628913198648;742.0422251911783;3703.97736768087;10021.166250000002;184.0;100;136.0;0;6
29;303.74619723116854;308.6669712546803;311.4546705472243;903.4;808.2529266965039;810.4907966542143;9500;75.02480704704556;75.02480704704556;76.50640992981778;20;20;7.041847007614399;3;44;44;0.45221970036405396;823.8367264966995;3707.9320723766714;10021.166250000002;184.0;100;136.0;0;6
30;303.7674021163888;308.68098921691404;311.4546705472243;903.4;809.4162750560306;811.7302164672935;9500;75.37274028380098;75.37274028380098;76.53758111109154;19;19;7.116732958750413;3;45;45;0.4589145078449789;884.0457630756661;3714.8128145757973;10021.166250000002;184.0;100;136.0;0;6
