Tw_in [°C];mw_dot [l/min];Hpev;Theater2 [°C];pc [bar];Tw_out [°C];Pheat_out [W];mw_dot [kg/s]
28.6479942;23.12638854;88.36531516;518.2625844;59.35626716;30.47565667;2947.435001;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.49469922;30.41485413;2849.379957;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.23765182;30.53568407;3044.240009;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.34696841;30.48290105;2959.117868;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.25314069;30.53032107;3035.591199;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.13200389;30.59609211;3141.658854;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.08611051;30.61334014;3169.474399;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.35296868;30.48643244;2964.812882;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.44019056;30.43356129;2879.548627;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.55212658;30.38855741;2806.971765;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.25573813;30.52704936;3030.31497;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.18802145;30.56542177;3092.19741;0.385439809
28.6479942;23.12638854;88.36531516;518.2625844;59.12046569;30.59464279;3139.321563;0.385439809
28.6479942;23.12638854;88.5262343;518.2625844;59.3508104;30.47996161;2954.377491;0.385439809
28.6479942;23.12638854;88.68715344;518.2625844;59.21398381;30.53857441;3048.901193;0.385439809
28.6479942;23.12638854;88.84807258;518.2625844;59.213259;30.5324642;3039.047378;0.385439809
28.6479942;23.12638854;89.00899172;518.2625844;59.19910583;30.53268018;3039.395691;0.385439809
28.6479942;23.12638854;89.16991086;518.2625844;59.18506881;30.53261118;3039.284407;0.385439809
28.6479942;23.12638854;89.33083;518.2625844;59.17073426;30.53278411;3039.563302;0.385439809
28.6479942;23.12638854;89.49174914;518.2625844;59.15638704;30.53298736;3039.89108;0.385439809
28.6479942;23.12638854;89.65266828;518.2625844;59.1420294;30.53322443;3040.273383;0.385439809
28.6479942;23.12638854;89.81358742;518.2625844;59.12768737;30.53347577;3040.678726;0.385439809
28.6479942;23.12638854;89.97450656;518.2625844;59.11337091;30.5337353;3041.097261;0.385439809
28.6479942;23.12638854;90.1354257;518.2625844;59.09908762;30.53399858;3041.521854;0.385439809
28.6479942;23.12638854;90.29634484;518.2625844;59.08484198;30.53426343;3041.948957;0.385439809
28.6479942;23.12638854;90.45726398;518.2625844;59.07063702;30.53452861;3042.376623;0.385439809
28.6479942;23.12638854;90.61818312;518.2625844;59.05647473;30.53479357;3042.803905;0.385439809
28.6479942;23.12638854;90.77910226;518.2625844;59.04235658;30.53505802;3043.230378;0.385439809
28.6479942;23.12638854;90.9400214;518.2625844;59.02828367;30.53532188;3043.655914;0.385439809
28.6479942;23.12638854;91.10094054;518.2625844;59.0142569;30.53558518;3044.080532;0.385439809
28.6479942;23.12638854;91.26185968;518.2625844;59.00027702;30.53584797;3044.504316;0.385439809
28.6479942;23.12638854;91.42277882;518.2625844;58.98634469;30.5361103;3044.927375;0.385439809
28.6479942;23.12638854;91.58369796;518.2625844;58.9724605;30.53637225;3045.349823;0.385439809
28.6479942;23.12638854;91.7446171;518.2625844;58.95862494;30.53663389;3045.771767;0.385439809
28.6479942;23.12638854;91.90553624;518.2625844;58.94483845;30.53689528;3046.193303;0.385439809
28.6479942;23.12638854;92.06645538;518.2625844;58.93110137;30.53715647;3046.614513;0.385439809
28.6479942;23.12638854;92.22737452;518.2625844;58.91741401;30.5374175;3047.035471;0.385439809
28.6479942;23.12638854;92.38829366;518.2625844;58.90377656;30.53767841;3047.456235;0.385439809
28.6479942;23.12638854;92.5492128;518.2625844;58.89018918;30.53793923;3047.876857;0.385439809
28.6479942;23.12638854;92.71013194;518.2625844;58.87665195;30.53819999;3048.297377;0.385439809
28.6479942;23.12638854;92.87105108;518.2625844;58.86316486;30.53846071;3048.717835;0.385439809
28.6479942;23.12638854;93.03197022;518.2625844;58.84972786;30.53872141;3049.138254;0.385439809
28.6479942;23.12638854;93.19288936;518.2625844;58.83634084;30.53898209;3049.55866;0.385439809
28.6479942;23.12638854;93.3538085;518.2625844;58.82300362;30.53924278;3049.979072;0.385439809
28.6479942;23.12638854;93.51472764;518.2625844;58.80971598;30.53950349;3050.3995;0.385439809
28.6479942;23.12638854;93.67564678;518.2625844;58.79647762;30.53976421;3050.819966;0.385439809
28.6479942;23.12638854;93.83656592;518.2625844;58.78328821;30.54002496;3051.240475;0.385439809
28.6479942;23.12638854;93.99748506;518.2625844;58.7701474;30.54028575;3051.661035;0.385439809
28.6479942;23.12638854;94.1584042;518.2625844;58.75705475;30.54054657;3052.081653;0.385439809
28.6479942;23.12638854;94.31932334;518.2625844;58.74400983;30.54080742;3052.502332;0.385439809
28.6479942;23.12638854;94.48024248;518.2625844;58.73101214;30.54106832;3052.923076;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.71806118;30.54132926;3053.343889;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.69761187;30.55570242;3076.523192;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.78703701;30.51092226;3004.30712;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.67858615;30.56550364;3092.329439;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.58069628;30.61186028;3167.087871;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.8222579;30.49248812;2974.578755;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.83160476;30.47222188;2941.895789;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.96187688;30.41753196;2853.69844;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.69841131;30.55084033;3068.68221;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.67447226;30.57729222;3111.340646;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.82972248;30.49186809;2973.578837;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.6370096;30.56987807;3099.383991;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.55296873;30.62044942;3180.939402;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.8209581;30.49428211;2977.47189;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.70751692;30.53528306;3043.593308;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.55486019;30.61400641;3170.548881;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.81114826;30.49453757;2977.883865;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.73456329;30.51545766;3011.621268;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.75955572;30.51203111;3006.095349;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.65466579;30.55124489;3069.334632;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.7582295;30.50754216;2998.856101;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.63880698;30.55094595;3068.852528;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.5484902;30.59961615;3147.341997;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.78074186;30.49924209;2985.470741;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.76985831;30.49334261;2975.95677;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.71046937;30.52955924;3034.362619;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.83249837;30.46606682;2931.96964;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.72385081;30.5235471;3024.666957;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.7906417;30.48546352;2963.250323;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.93201305;30.42388211;2863.939202;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.68293862;30.55100273;3068.944102;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.65712948;30.57314635;3104.65468;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.81033466;30.49178779;2973.449346;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.6222323;30.56162645;3086.076772;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.52529197;30.62028399;3180.672623;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.79341435;30.49816586;2983.735122;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.66339893;30.54764465;3063.528596;0.385439809
28.6479942;23.12638854;94.64116162;518.2625844;58.5262837;30.62037303;3180.816214;0.385439809
28.61831463;23.12638854;94.64116162;518.2625844;58.7906578;30.46501924;2978.143892;0.385439809
28.58863507;23.12638854;94.64116162;518.2625844;58.6982496;30.48151024;3052.602231;0.385439809
28.5589555;23.12638854;94.64116162;518.2625844;58.80622307;30.39304452;2957.798976;0.385439809
28.52927594;23.12638854;94.64116162;518.2625844;58.69142437;30.42020841;3049.46928;0.385439809
28.49959638;23.12638854;94.64116162;518.2625844;58.78949432;30.33290615;2956.542288;0.385439809
28.46991681;23.12638854;94.64116162;518.2625844;58.67293053;30.36149846;3050.516198;0.385439809
28.44023725;23.12638854;94.64116162;518.2625844;58.82300032;30.26438144;2941.761153;0.385439809
28.41055768;23.12638854;94.64116162;518.2625844;58.69089198;30.28624587;3024.885132;0.385439809
28.38087812;23.12638854;94.64116162;518.2625844;58.68111421;30.25540277;3023.008715;0.385439809
28.35119855;23.12638854;94.64116162;518.2625844;58.77170287;30.17420115;2939.920129;0.385439809
28.32151899;23.12638854;94.64116162;518.2625844;58.65345176;30.1998548;3029.1549;0.385439809
28.29183943;23.12638854;94.64116162;519.4436735;58.76534174;30.13604717;2974.117242;0.385439809
28.26215986;23.12638854;94.64116162;520.6247626;58.8102635;30.10696024;2975.072976;0.385439809
28.2324803;23.12638854;94.64116162;521.8058517;58.85115189;30.08160976;2982.054402;0.385439809
28.20280073;23.12638854;94.64116162;522.9869409;58.89412934;30.05614379;2988.849583;0.385439809
28.17312117;23.12638854;94.64116162;524.16803;58.93825933;30.03059301;2995.507981;0.385439809
28.1434416;23.12638854;94.64116162;525.3491191;58.98310195;30.00499865;3002.096124;0.385439809
28.11376204;23.12638854;94.64116162;526.5302082;59.0284273;29.97938236;3008.648881;0.385439809
28.08408248;23.12638854;94.64116162;527.7112974;59.07409735;29.95375582;3015.185105;0.385439809
28.05440291;23.12638854;94.64116162;528.8923865;59.12002095;29.92812572;3021.715604;0.385439809
28.02472335;23.12638854;94.64116162;530.0734756;59.16613329;29.90249632;3028.247221;0.385439809
27.99504378;23.12638854;94.64116162;531.2545647;59.21238542;29.87687058;3034.784744;0.385439809
27.96536422;23.12638854;94.64116162;532.4356539;59.25873873;29.85125077;3041.331825;0.385439809
27.93568465;23.12638854;94.64116162;533.616743;59.30516177;29.82563868;3047.89137;0.385439809
27.90600509;23.12638854;94.64116162;534.7978321;59.35162825;29.80003582;3054.465789;0.385439809
27.87632553;23.12638854;94.64116162;535.9789213;59.39811592;29.77444343;3061.057081;0.385439809
27.84664596;23.12638854;94.64116162;537.1600104;59.44460564;29.74886252;3067.666912;0.385439809
27.8169664;23.12638854;94.64116162;538.3410995;59.49108083;29.72329399;3074.296691;0.385439809
27.78728683;23.12638854;94.64116162;539.5221886;59.53752703;29.69773855;3080.94759;0.385439809
27.75760727;23.12638854;94.64116162;540.7032778;59.58393152;29.67219683;3087.620602;0.385439809
27.7279277;23.12638854;94.64116162;541.8843669;59.63028303;29.64666933;3094.316553;0.385439809
27.69824814;23.12638854;94.64116162;543.065456;59.6765716;29.6211565;3101.036158;0.385439809
27.66856858;23.12638854;94.64116162;544.2465451;59.72278829;29.59565871;3107.78002;0.385439809
27.63888901;23.12638854;94.64116162;545.4276343;59.76892511;29.57017629;3114.548682;0.385439809
27.60920945;23.12638854;94.64116162;546.6087234;59.8149749;29.54470952;3121.342559;0.385439809
27.57952988;23.12638854;94.64116162;547.7898125;59.86093114;29.51925863;3128.162074;0.385439809
27.54985032;23.12638854;94.64116162;548.9709016;59.90678794;29.49382388;3135.007595;0.385439809
27.52017075;23.12638854;94.64116162;550.1519908;59.95253994;29.46840545;3141.879451;0.385439809
27.49049119;23.12638854;94.64116162;551.3330799;59.99818226;29.44300355;3148.777949;0.385439809
27.46081162;23.12638854;94.64116162;552.514169;60.04371042;29.41761834;3155.703378;0.385439809
27.43113206;23.12638854;94.64116162;553.6952582;60.0891203;29.39225001;3162.656018;0.385439809
27.4014525;23.12638854;94.64116162;554.8763473;60.13440813;29.36689872;3169.636125;0.385439809
27.37177293;23.12638854;94.64116162;556.0574364;60.17957042;29.34156461;3176.643963;0.385439809
27.34209337;23.12638854;94.51688532;557.2385255;60.23081777;29.31838001;3187.11825;0.385439809
27.3124138;23.12638854;94.39260903;558.4196147;60.28594817;29.29323287;3194.427614;0.385439809
27.28273424;23.12638854;94.26833274;559.6007038;60.34134023;29.26791017;3201.453839;0.385439809
27.25305467;23.12638854;94.14405645;560.7817929;60.39682447;29.24255516;3208.427962;0.385439809
27.22337511;23.12638854;94.01978016;561.962882;60.45231915;29.21720559;3215.410863;0.385439809
27.19369555;23.12638854;93.89550387;563.1439712;60.50777933;29.1918727;3222.420655;0.385439809
27.16401598;23.12638854;93.77122758;564.3250603;60.56317931;29.16655972;3229.462562;0.385439809
27.13433642;23.12638854;93.64695129;565.5061494;60.61850331;29.14126747;3236.537881;0.385439809
27.10465685;23.12638854;93.522675;566.6872385;60.67374072;29.11599602;3243.646777;0.385439809
27.07497729;23.12638854;93.39839871;567.8683277;60.7288837;29.09074538;3250.789212;0.385439809
27.04529772;23.12638854;93.27412242;569.0494168;60.78392586;29.06551554;3257.965203;0.385439809
27.01561816;23.12638854;93.14984613;570.2305059;60.83886167;29.04030662;3265.174911;0.385439809
26.9859386;23.12638854;93.02556984;571.4115951;60.89368609;29.01511877;3272.418607;0.385439809
26.95625903;23.12638854;92.90129355;572.5926842;60.94839443;28.98995221;3279.696646;0.385439809
26.92657947;23.12638854;92.77701726;573.7737733;61.00298226;28.96480722;3287.009454;0.385439809
26.8968999;23.12638854;92.65274097;574.9548624;61.05744536;28.93968406;3294.357491;0.385439809
26.86722034;23.12638854;92.52846468;576.1359516;61.11177893;28.91458345;3301.741877;0.385439809
26.83754077;23.12638854;92.40418838;577.3170407;61.16598058;28.88950493;3309.161893;0.385439809
26.80786121;23.12638854;92.27991209;578.4981298;61.22004586;28.86444917;3316.618609;0.385439809
26.77818165;23.12638854;92.1556358;579.6792189;61.27397111;28.83941652;3324.112582;0.385439809
26.74850208;23.12638854;92.03135951;580.8603081;61.32775281;28.8144073;3331.644355;0.385439809
26.71882252;23.12638854;91.90708322;582.0413972;61.38138752;28.78942186;3339.214473;0.385439809
26.68914295;23.12638854;91.78280693;583.2224863;61.43487189;28.76446053;3346.823492;0.385439809
26.65946339;23.12638854;91.65853064;584.4035754;61.48820261;28.73952369;3354.471979;0.385439809
26.62978382;23.12638854;91.53425435;585.5846646;61.54137644;28.71461167;3362.160514;0.385439809
26.60010426;23.12638854;91.40997806;586.7657537;61.59439016;28.68972486;3369.889682;0.385439809
26.5704247;23.12638854;91.28570177;587.9468428;61.64724059;28.66486362;3377.660093;0.385439809
26.54074513;23.12638854;91.16142548;589.127932;61.69992455;28.64002833;3385.472365;0.385439809
26.51106557;23.12638854;91.03714919;590.3090211;61.75243887;28.6152194;3393.327132;0.385439809
26.481386;23.12638854;90.9128729;591.4901102;61.80478037;28.59043721;3401.225047;0.385439809
26.45170644;23.12638854;90.78859661;592.6711993;61.85694587;28.56568221;3409.16678;0.385439809
26.42202687;23.12638854;90.66432032;593.8522885;61.90894081;28.54095815;3417.158441;0.385439809
26.39234731;23.12638854;90.54004403;595.0333776;61.96082265;28.51624234;3425.163371;0.385439809
26.36266775;23.12638854;90.41576774;596.2144667;62.01247516;28.49157902;3433.252967;0.385439809
26.33298818;23.12638854;90.29149145;597.3955558;61.88736541;28.55005262;3575.415834;0.385439809
26.30330862;23.12638854;90.16721515;598.576645;62.0929958;28.45319184;3467.074022;0.385439809
26.27362905;23.12638854;90.04293886;599.7577341;62.15944735;28.41962343;3460.802557;0.385439809
26.24394949;23.12638854;89.91866257;600.9388232;62.21371461;28.39342655;3466.419003;0.385439809
26.21426992;23.12638854;89.79438628;602.1199124;62.07045196;28.4598316;3621.372767;0.385439809
26.18459036;23.12638854;89.79438628;603.3010015;62.28939186;28.35156436;3494.635975;0.385439809
26.1549108;23.12638854;89.79438628;604.4820906;62.34223925;28.31897845;3489.948959;0.385439809
26.12523123;23.12638854;89.79438628;605.6631797;62.38650861;28.29205913;3494.400371;0.385439809
26.09555167;23.12638854;89.79438628;606.8442689;62.42774035;28.26692035;3501.723186;0.385439809
26.0658721;23.12638854;89.79438628;608.025358;62.46731555;28.24250676;3510.215531;0.385439809
26.03619254;23.12638854;89.79438628;609.2064471;62.50613854;28.21833542;3519.098536;0.385439809
26.00651297;23.12638854;89.79438628;610.3875362;62.54441426;28.19430885;3528.21501;0.385439809
25.97683341;23.12638854;89.79438628;611.5686254;62.39097866;28.25903519;3680.461526;0.385439809
25.94715385;23.12638854;89.79438628;611.5686254;62.42683136;28.21447423;3656.462591;0.385439809
25.91747428;23.12638854;89.79438628;611.5686254;62.4740611;28.1575906;3612.591151;0.385439809
25.88779472;23.12638854;89.79438628;611.5686254;62.55728325;28.07967701;3534.805086;0.385439809
25.85811515;23.12638854;89.79438628;611.5686254;62.62234159;28.00858009;3468.012145;0.385439809
25.82843559;23.12638854;89.79438628;611.5686254;62.49946334;28.03412835;3557.07695;0.385439809
25.79875602;23.12638854;89.79438628;611.5686254;62.41429259;28.04467458;3621.948297;0.385439809
25.76907646;23.12638854;89.79438628;611.5686254;62.51537611;27.95615385;3527.056315;0.385439809
25.7393969;23.12638854;89.79438628;611.5686254;62.58070721;27.88256855;3456.250395;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.45107171;27.91097211;3549.919917;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.36010687;27.95841037;3626.42265;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.47666855;27.89508381;3524.297167;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.53087706;27.86122296;3469.690451;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.42664524;27.91121037;3550.304148;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.3831368;27.93370952;3586.588088;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.46562193;27.89138909;3518.338771;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.50452497;27.86662767;3478.406514;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.4059008;27.91517551;3556.69865;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.36505637;27.93785842;3593.278924;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.45384808;27.89130628;3518.20522;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.49397649;27.86529103;3476.250946;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.39323058;27.91499533;3556.408075;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.34662906;27.9412536;3598.754269;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.4418376;27.89146073;3518.454298;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.48679147;27.86236709;3471.53556;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.38239074;27.91363576;3554.215535;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.32521036;27.94595218;3606.331581;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.42835462;27.89258974;3520.275034;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.4849278;27.85698482;3462.855682;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.37465809;27.91065045;3549.401177;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.30234154;27.95133892;3615.018665;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.41313568;27.8948493;3523.918975;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.48541331;27.85070889;3452.734607;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.37009056;27.90638244;3542.518239;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.29130061;27.95027388;3613.301097;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.4027471;27.89408672;3522.689182;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.4542357;27.85897236;3466.060946;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.35249242;27.91402126;3554.837212;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.40714978;27.88397659;3506.384768;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.34129865;27.91820779;3561.588758;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.39877492;27.88804134;3512.939917;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.47093533;27.84697613;3446.714873;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.34797392;27.90630773;3542.397767;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.27260339;27.9493266;3611.773439;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.38374273;27.89341149;3521.600255;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.4364858;27.85634519;3461.824166;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.45717831;27.83068694;3420.445605;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.43815788;27.83553894;3428.270334;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.41719083;27.84467077;3442.997058;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.41306157;27.84371678;3441.458579;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.40993385;27.84183573;3438.425046;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.39976115;27.84495419;3443.454115;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.39475349;27.84546822;3444.283087;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.3929849;27.84378235;3441.564318;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.38685611;27.84495966;3443.462945;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.38220247;27.84562778;3444.540409;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.38027847;27.84456007;3442.818536;0.385439809
25.70971733;23.12638854;89.79438628;611.5686254;62.37616509;27.84490806;3443.379731;0.385439809
25.70971733;23.12638854;89.44809354;611.5686254;62.21787897;27.94599083;3606.39391;0.385439809
25.70971733;23.30968644;89.1018008;611.5686254;62.37905368;27.87683391;3522.565948;0.388494774
25.70971733;23.4929844;88.75550806;611.5686254;62.43297025;27.84984347;3506.049054;0.39154974
25.70971733;23.67628236;88.40921531;611.5686254;62.47364767;27.8283832;3497.972628;0.394604706
25.70971733;23.85958026;88.06292257;611.5686254;62.51065762;27.80839978;3491.804788;0.397659671
25.70971733;24.04287822;87.71662983;611.5686254;62.5459085;27.78924714;3486.518967;0.400714637
25.70971733;24.22617618;87.37033709;611.5686254;62.58039039;27.77062876;3481.646108;0.403769603
25.70971733;24.40947408;87.02404435;611.5686254;62.61461519;27.75240027;3476.960924;0.406824568
25.70971733;24.59277204;86.67775161;611.5686254;62.6488408;27.7344904;3472.356174;0.409879534
25.70971733;24.77607;86.33145886;611.5686254;62.68319273;27.71686351;3467.782476;0.4129345
25.70971733;24.77607;85.98516612;611.5686254;62.71819718;27.71680847;3467.687391;0.4129345
25.70971733;24.77607;85.63887338;611.5686254;62.7536364;27.71677102;3467.622689;0.4129345
25.70971733;24.77607;85.29258064;611.5686254;62.78933957;27.71679118;3467.657507;0.4129345
25.70971733;24.77607;84.9462879;611.5686254;62.82525743;27.7168481;3467.755859;0.4129345
25.70971733;24.77607;84.59999515;611.5686254;62.86137223;27.71692276;3467.884838;0.4129345
25.70971733;24.77607;84.25370241;611.5686254;62.89767052;27.71700482;3468.026624;0.4129345
25.70971733;24.77607;83.90740967;611.5686254;62.93413819;27.71708995;3468.173711;0.4129345
25.70971733;24.77607;83.56111693;611.5686254;62.97076084;27.71717695;3468.324015;0.4129345
25.70971733;24.77607;83.21482419;611.5686254;63.0075244;27.7172662;3468.478217;0.4129345
25.70971733;24.77607;82.86853144;611.5686254;63.04440872;27.71736268;3468.644904;0.4129345
25.70971733;24.77607;82.5222387;611.5686254;63.08069614;27.71784665;3469.481074;0.4129345
25.70971733;24.77607;82.17594596;611.5686254;63.11824445;27.71774635;3469.307775;0.4129345
25.70971733;24.77607;81.82965322;611.5686254;63.15562655;27.71775485;3469.32247;0.4129345
25.70971733;24.77607;81.48336048;611.5686254;63.19301324;27.7178198;3469.434672;0.4129345
25.70971733;24.77607;81.13706773;611.5686254;63.23045346;27.71791365;3469.596818;0.4129345
25.70971733;24.77607;80.79077499;611.5686254;63.26795746;27.71802657;3469.79192;0.4129345
25.70971733;24.77607;80.44448225;611.5686254;63.3055258;27.71815527;3470.014284;0.4129345
25.70971733;24.77607;80.09818951;611.5686254;63.34315434;27.71829975;3470.263894;0.4129345
25.70971733;24.77607;79.75189677;611.5686254;63.38083485;27.71846241;3470.544923;0.4129345
25.70971733;24.77607;79.40560402;611.5686254;63.41855332;27.71864849;3470.866418;0.4129345
25.70971733;24.77607;79.05931128;611.5686254;63.45628523;27.71886794;3471.245573;0.4129345
25.70971733;24.77607;78.71301854;611.5686254;63.49398263;27.7191408;3471.716992;0.4129345
25.70971733;24.77607;78.3667258;611.5686254;63.53153296;27.71951462;3472.362849;0.4129345
25.70971733;24.77607;78.02043306;611.5686254;63.56855782;27.72015041;3473.461307;0.4129345
25.70971733;24.77607;77.67414031;611.5686254;63.56931187;27.73620007;3501.190601;0.4129345
25.70971733;24.77607;77.32784757;611.5686254;63.51760241;27.77560653;3569.273855;0.4129345
25.70971733;24.77607;76.98155483;611.5686254;63.52649741;27.79248176;3598.42949;0.4129345
25.70971733;24.77607;76.63526209;611.5686254;63.53336772;27.80976698;3628.29347;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.73897647;27.73525206;3499.552709;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.71165849;27.7405724;3508.744749;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.77006776;27.71659913;3467.3257;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.85189782;27.67727156;3399.378749;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.726434;27.73217516;3494.236685;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.77463478;27.7134098;3461.815437;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.72438281;27.73576575;3500.440217;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.77531608;27.71247663;3460.203188;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.71267715;27.74000536;3507.765068;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.77016953;27.71453704;3463.763003;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.72169945;27.73539262;3499.795558;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.76924351;27.71104026;3457.721547;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.70514676;27.73833165;3504.873379;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.74876652;27.71750007;3468.882273;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.70051199;27.74088663;3509.287653;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.76129604;27.71258985;3460.398795;0.4129345
25.70971733;24.77607;76.28896935;611.5686254;63.70933105;27.73600089;3500.846482;0.4129345
